N,P,K,temperature,humidity,ph,rainfall,Total_Nutrients,Temperature_Humidity,Log_Rainfall,Label,Label_Encoded
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,184,1693.747266,4.288462391,potatoes,19
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,163,1833.93713,4.329396913,potatoes,19
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,207,1801.125841,4.535138766,potatoes,19
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,171,1949.377815,4.254913466,potatoes,19
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,156,1895.49336,4.542434314,potatoes,19
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,172,1843.038156,4.408555622,potatoes,19
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,171,1737.253749,4.329961538,potatoes,19
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,176,1753.437817,4.527175939,potatoes,19
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,167,1850.854967,4.17255172,potatoes,19
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,180,1798.799412,4.35204015,potatoes,19
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,195,1871.676801,4.195056341,potatoes,19
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,174,1844.120752,5.029699068,rapeseed,20
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,136,2205.50531,5.089119864,rapeseed,20
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,149,2198.052858,5.286371048,rapeseed,20
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,165,2267.696223,5.173936379,rapeseed,20
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,177,1698.170567,5.25449199,rapeseed,20
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,171,1822.695821,5.255189391,rapeseed,20
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,143,1992.552558,5.229742298,rapeseed,20
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,153,2162.876187,5.136485276,rapeseed,20
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,166,1975.149307,5.210952535,rapeseed,20
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,154,2089.51966,5.137789668,rapeseed,20
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,186,1789.796077,5.018933221,rapeseed,20
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,165,2276.091559,5.249265498,rapeseed,20
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,168,1727.306804,5.302490105,rapeseed,20
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,155,2223.478029,5.027122389,rapeseed,20
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,148,1787.391642,5.282515955,rapeseed,20
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,143,1933.945186,5.107578692,rapeseed,20
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,161,1665.813867,5.108953293,rapeseed,20
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,169,2106.030887,5.262508509,rapeseed,20
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,161,2109.067814,5.140722281,rapeseed,20
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,155,1769.256315,5.205535169,rapeseed,20
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,176,1838.718331,5.042773927,rapeseed,20
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,173,1698.673757,5.169276682,rapeseed,20
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,177,2144.269531,5.159639667,rapeseed,20
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,167,1735.638512,5.029807315,rapeseed,20
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,175,1886.01241,5.225639418,rapeseed,20
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,171,2192.856124,5.288883027,rapeseed,20
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,166,2080.67664,5.167679978,rapeseed,20
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,165,2153.283691,5.134532275,rapeseed,20
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,156,1934.311637,5.21942068,rapeseed,20
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,167,2141.737428,5.199180646,rapeseed,20
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,161,1909.192835,5.232357874,rapeseed,20
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,155,2090.971271,5.019374431,rapeseed,20
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,165,1947.437769,5.095495566,rapeseed,20
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,163,1719.616488,5.30069792,rapeseed,20
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,149,1677.828545,5.22285717,rapeseed,20
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,171,2153.777748,5.078741249,rapeseed,20
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,170,1994.014752,5.128258692,rapeseed,20
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,183,1881.065987,5.286541813,rapeseed,20
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,148,2006.484194,5.118811374,rapeseed,20
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,183,1716.140347,5.041093505,rapeseed,20
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,149,1850.180104,5.173734151,rapeseed,20
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,171,2030.494423,5.289327974,rapeseed,20
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,186,1917.085606,5.285586593,rapeseed,20
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,172,1923.294525,5.119286896,rapeseed,20
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,172,2155.923724,5.193862477,rapeseed,20
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,151,1963.34911,5.121827922,rapeseed,20
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,151,2103.085601,5.021461066,rapeseed,20
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,153,2121.324697,5.101991054,rapeseed,20
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,166,1928.062919,5.23479075,rapeseed,20
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,196,2198.535519,5.177006094,rapeseed,20
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,175,1863.902063,5.13015447,rapeseed,20
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,166,1812.02405,5.052321896,rapeseed,20
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,166,2109.111335,5.269103971,rapeseed,20
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,199,2036.593214,5.085258631,rapeseed,20
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,178,2049.329106,5.210896239,rapeseed,20
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,148,2269.953726,5.034478377,rapeseed,20
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,157,2149.437518,5.205607386,rapeseed,20
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,172,1915.173127,5.252122204,rapeseed,20
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,189,1970.161433,5.183037285,rapeseed,20
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,146,2001.075951,5.080914142,rapeseed,20
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,167,2035.796793,5.237364635,rapeseed,20
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,167,2209.305044,5.138247209,rapeseed,20
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,176,1942.189105,5.245113209,rapeseed,20
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,155,1729.207184,5.041776919,rapeseed,20
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,182,1969.066,5.124307049,rapeseed,20
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,169,2037.353225,5.263889584,rapeseed,20
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,161,2175.415106,5.048823967,rapeseed,20
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,159,1872.492595,5.227140702,rapeseed,20
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,162,1814.313698,5.265241986,rapeseed,20
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,152,2217.217358,5.179121734,rapeseed,20
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,137,1984.647233,5.281970289,rapeseed,20
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,194,2036.414922,5.058546452,rapeseed,20
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,155,1776.238323,5.063363758,rapeseed,20
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,184,2179.335071,5.171473342,rapeseed,20
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,158,2073.727551,5.048726436,rapeseed,20
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,157,2097.81195,5.04290873,rapeseed,20
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,163,2068.665659,5.141247232,rapeseed,20
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,149,1941.690413,5.180999034,rapeseed,20
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,164,1999.071692,5.176735307,rapeseed,20
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,155,2060.391931,5.217142697,rapeseed,20
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,158,1689.826015,5.08195673,rapeseed,20
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,155,2068.066238,5.150334935,rapeseed,20
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,168,1862.543575,5.268377405,rapeseed,20
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,184,1977.99636,5.150232803,rapeseed,20
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,165,2046.890839,5.067990931,rapeseed,20
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,173,1927.656162,5.253906732,rapeseed,20
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,149,2302.058282,5.036823826,rapeseed,20
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,160,1890.262346,5.299993832,rapeseed,20
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,169,1861.244949,5.238087495,rapeseed,20
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,166,1958.171212,5.199884798,rapeseed,20
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,166,1769.03188,5.157008755,rapeseed,20
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,175,1937.952532,5.271532754,rapeseed,20
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,193,1712.388309,5.224495818,rapeseed,20
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,145,2403.246079,5.272373061,rapeseed,20
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,174,2034.2434,5.018838382,rapeseed,20
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,174,2072.160163,5.184671126,rapeseed,20
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,179,2107.443242,5.047679754,rapeseed,20
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,166,2027.012151,5.256393925,rapeseed,20
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,172,2011.693834,5.257331236,rapeseed,20
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,165,1961.707327,5.077186211,rapeseed,20
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,138,1510.629368,5.260900719,tomatoes,21
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,154,1463.43248,4.981454538,tomatoes,21
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,156,1359.622539,4.925313465,tomatoes,21
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,163,1355.555302,4.99907393,tomatoes,21
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,178,1415.889126,4.813892853,tomatoes,21
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,164,1223.76337,4.944260958,tomatoes,21
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,167,1162.340289,5.108954201,tomatoes,21
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,148,1469.174273,4.874254469,tomatoes,21
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,168,1413.183811,4.818984614,tomatoes,21
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,177,1766.207803,5.149680726,tomatoes,21
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,148,1485.17677,4.953221704,tomatoes,21
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,143,1376.184921,5.247521224,tomatoes,21
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,141,1548.970016,5.116119074,tomatoes,21
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,142,1280.356097,4.913673879,tomatoes,21
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,163,1531.514536,5.010510303,tomatoes,21
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,145,1567.636217,4.912742859,tomatoes,21
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,123,1571.800537,5.093102521,tomatoes,21
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,150,1441.785226,5.174600665,tomatoes,21
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,166,1407.794039,5.273899395,tomatoes,21
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,158,1451.790793,4.830121492,tomatoes,21
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,152,1477.599447,5.282052432,tomatoes,21
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,132,1546.639597,5.253454847,tomatoes,21
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,171,1316.79178,5.284591784,tomatoes,21
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,160,1529.284347,5.008618166,tomatoes,21
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,172,1581.7574,4.981258953,tomatoes,21
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,142,1643.760646,5.201288302,tomatoes,21
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,139,1435.079884,5.264905547,tomatoes,21
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,143,1887.72776,5.126554713,tomatoes,21
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,169,1304.119684,5.259566494,tomatoes,21
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,158,1208.424765,4.773319761,tomatoes,21
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,152,1267.608113,5.291514132,tomatoes,21
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,173,1578.352052,4.792747995,tomatoes,21
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,161,1401.21101,4.845565825,tomatoes,21
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,139,1780.423473,4.801143494,tomatoes,21
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,152,1641.427843,5.25984102,tomatoes,21
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,158,1611.032073,4.778610751,tomatoes,21
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,140,1236.200815,5.131462159,tomatoes,21
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,193,1316.230778,4.754937569,tomatoes,21
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,176,1501.766692,4.817735915,tomatoes,21
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,167,1452.906592,5.181233356,tomatoes,21
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,176,1410.043002,4.831616306,tomatoes,21
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,135,1722.554175,5.006474116,tomatoes,21
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,136,1612.976926,5.207499631,tomatoes,21
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,180,1615.989663,5.040050241,tomatoes,21
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,138,1632.841861,5.271697156,tomatoes,21
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,157,1722.049565,5.253550396,tomatoes,21
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,157,1564.882001,5.300682386,tomatoes,21
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,153,1508.53087,4.947780284,tomatoes,21
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,152,1424.973199,4.898675445,tomatoes,21
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,146,1393.498187,5.057228697,tomatoes,21
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,161,1510.935065,4.945216863,tomatoes,21
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,157,1692.599483,5.286494078,tomatoes,21
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,151,1528.733962,4.880053561,tomatoes,21
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,174,1191.759306,4.878091695,tomatoes,21
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,169,1447.994941,5.267206824,tomatoes,21
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,175,1499.805909,5.186357859,tomatoes,21
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,168,1465.489826,5.090849738,tomatoes,21
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,176,1632.550936,4.815490606,tomatoes,21
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,145,1757.867761,5.134847164,tomatoes,21
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,132,1302.503154,5.222571709,tomatoes,21
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,147,1377.833816,5.18356632,tomatoes,21
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,150,1518.243412,5.030840603,tomatoes,21
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,193,1541.666352,4.808589525,tomatoes,21
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,154,1458.90483,5.057173563,tomatoes,21
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,162,1289.037094,5.151542636,tomatoes,21
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,145,1408.987158,5.226589361,tomatoes,21
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,171,1691.673977,5.101516731,tomatoes,21
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,150,1423.719809,5.17259728,tomatoes,21
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,180,1655.661526,5.002626849,tomatoes,21
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,165,1790.804639,5.266373158,tomatoes,21
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,160,1601.652482,5.270877428,tomatoes,21
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,173,1897.952011,4.755592952,tomatoes,21
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,171,1363.207751,5.089712942,tomatoes,21
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,177,1702.069631,5.103682003,tomatoes,21
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,189,1349.156654,4.871741852,tomatoes,21
95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,167,1868.858372,5.264909558,tomatoes,21
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,159,1366.094476,4.922188535,tomatoes,21
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,186,1549.604566,5.097283587,tomatoes,21
